matchKey,homeId,awayId,eventIndex,team,zona,chanceType,xg,finalizacao,reflexo,goal
63-70,63,70,4,visitante,MEI,NORMAL,0.2509,42,67,0
80-36,80,36,0,visitante,ATA,NORMAL,0.6000,75,70,0
80-36,80,36,1,mandante,ATA,NORMAL,0.2928,44,97,0
80-36,80,36,2,visitante,LAT,NORMAL,0.1755,75,70,0
80-36,80,36,3,visitante,MEI,NORMAL,0.6000,75,70,1
80-36,80,36,4,visitante,LAT,NORMAL,0.1755,75,70,0
80-36,80,36,5,mandante,ATA,NORMAL,0.2928,44,97,1
80-36,80,36,6,mandante,ATA,PENALTY,0.1969,44,97,1
80-36,80,36,7,visitante,MEI,NORMAL,0.6000,75,70,1
48-22,48,22,0,mandante,ATA,NORMAL,0.4226,56,96,0
48-22,48,22,1,mandante,MEI,NORMAL,0.2536,56,96,0
48-22,48,22,2,visitante,ATA,NORMAL,0.6000,76,75,1
48-22,48,22,3,visitante,ATA,NORMAL,0.6000,76,75,0
48-22,48,22,4,mandante,LAT,PENALTY,0.2455,56,96,0
48-22,48,22,5,visitante,ATA,NORMAL,0.6000,76,75,1
48-22,48,22,6,mandante,MEI,NORMAL,0.2536,56,96,0
48-22,48,22,7,visitante,ATA,PENALTY,0.4175,76,75,1
48-22,48,22,8,visitante,ATA,NORMAL,0.6000,76,75,1
42-49,42,49,1,visitante,VOL,NORMAL,0.1576,56,70,0
42-49,42,49,2,mandante,MEI,NORMAL,0.3605,48,74,0
42-49,42,49,3,mandante,MEI,NORMAL,0.3605,48,74,0
42-49,42,49,4,mandante,ATA,NORMAL,0.6000,48,74,0
47-77,47,77,0,visitante,ATA,NORMAL,0.4265,47,72,0
47-77,47,77,1,mandante,VOL,NORMAL,0.2238,55,68,0
47-77,47,77,2,visitante,VOL,CORNER,0.0226,47,72,0
47-77,47,77,3,mandante,ATA,NORMAL,0.6000,55,68,0
47-77,47,77,4,mandante,MEI,NORMAL,0.5371,55,68,0
47-77,47,77,5,visitante,ZAG,NORMAL,0.0213,47,72,0
29-52,29,52,0,visitante,ATA,DIRECT_FK,0.0315,62,89,0
29-52,29,52,1,mandante,ATA,CORNER,0.0287,70,82,0
29-52,29,52,2,visitante,LAT,NORMAL,0.0682,62,89,0
29-52,29,52,3,mandante,MEI,NORMAL,0.5574,70,82,1
29-52,29,52,4,mandante,LAT,NORMAL,0.1393,70,82,0
29-52,29,52,5,mandante,ZAG,NORMAL,0.0464,70,82,0
29-52,29,52,6,mandante,ATA,NORMAL,0.6000,70,82,0
29-52,29,52,7,visitante,ATA,NORMAL,0.4549,62,89,1
29-52,29,52,8,visitante,LAT,NORMAL,0.0682,62,89,0
6-51,6,51,0,mandante,ATA,NORMAL,0.6000,79,82,0
6-51,6,51,1,mandante,MEI,NORMAL,0.6000,79,82,1
6-51,6,51,2,visitante,MEI,NORMAL,0.1774,58,99,0
6-51,6,51,3,visitante,ATA,NORMAL,0.2957,58,99,0
6-51,6,51,4,visitante,ATA,DIRECT_FK,0.0259,58,99,0
6-51,6,51,5,visitante,ATA,NORMAL,0.2957,58,99,0
6-51,6,51,6,mandante,VOL,NORMAL,0.3273,79,82,0
79-40,79,40,0,visitante,MEI,NORMAL,0.6000,65,67,1
79-40,79,40,1,visitante,ATA,NORMAL,0.6000,65,67,1
79-40,79,40,2,mandante,VOL,NORMAL,0.0805,41,90,0
23-45,23,45,0,visitante,ATA,NORMAL,0.4083,57,92,1
23-45,23,45,1,visitante,MEI,DIRECT_FK,0.0281,57,92,0
23-45,23,45,2,visitante,ATA,NORMAL,0.4083,57,92,1
23-45,23,45,3,mandante,MEI,NORMAL,0.5459,67,80,0
23-45,23,45,4,mandante,VOL,NORMAL,0.2275,67,80,0
23-45,23,45,5,mandante,ATA,NORMAL,0.6000,67,80,1
